67,152,190,0
66,160,191,0
6,172,255,4
104,21,233,1
105,201,192,5
7,167,255,4
3,220,145,3
6,173,255,4
38,137,244,2
105,210,157,5
